ImportedFileName,TransactionID,PostingDate,BranchID,DepartmentID,AccountCode,VendorID,DocumentNumber,Description,Amount,TransactionType,SourceFile,PostingMonthMatchFlag,SourceFileMatchFlag,AmountValidationFlag,TransactionTypeValidationFlag,DescriptionFormatFlag,RepairExceptionFlag,BranchValidationFlag,DepartmentValidationFlag,AccountValidationFlag,MonthKey,MonthKeyValidationFlag,VendorStatus_Master,VendorValidationFlag,DuplicateTransactionIDFlag,RepeatedVendorDocumentFlag,ValidationStatus,DepartmentID_Processed,AccountCode_Processed,Description_Processed,ResolutionAction,ReportingTreatment
actual_transactions_2025_01.xlsx,TXN-202501-00188,5/1/2025,BR02,D02,6500,V014,INV-V014-202501-0188,Freight and transport,680,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00201,5/1/2025,BR02,D02,7200,V026,INV-V026-202501-0201,Accommodation and travel,400,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00202,5/1/2025,BR02,D02,7200,V026,INV-V026-202501-0202,Accommodation and travel,210,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00235,5/1/2025,BR02,D04,6800,V021,INV-V021-202501-0235,Printing and stationery,160,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00263,5/1/2025,BR03,D01,4100,,SV-202501-BR03-0263,Maintenance service invoice,8530,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00264,5/1/2025,BR03,D01,4100,,SV-202501-BR03-0264,Technical support service,8510,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00306,5/1/2025,BR03,D02,6500,V015,INV-V015-202501-0306,Delivery and courier,1160,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00364,5/1/2025,BR03,D04,7500,,INV-GEN-202501-0364,Miscellaneous operating expense,320,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Miscellaneous operating expense,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00389,5/1/2025,BR04,D01,4100,,SV-202501-BR04-0389,Technical support service,6190,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00419,5/1/2025,BR04,D01,7200,V026,INV-V026-202501-0419,Business travel expense,730,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00420,5/1/2025,BR04,D02,5100,V006,INV-V006-202501-0420,Technical service support,10060,Purchase,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Technical service support,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00444,5/1/2025,BR04,D03,6300,V010,INV-V010-202501-0444,Electricity and utilities,1540,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Electricity and utilities,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00115,6/1/2025,BR01,D04,7100,V025,INV-V025-202501-0115,Professional development course,610,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7100,Professional development course,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00157,6/1/2025,BR02,D01,5000,V004,INV-V004-202501-0157,Equipment procurement,17520,Purchase,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Equipment procurement,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00163,6/1/2025,BR02,D01,6400,V013,INV-V013-202501-0163,Advertising services,1600,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Advertising services,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00198,6/1/2025,BR02,D02,6800,V021,INV-V021-202501-0198,Office supplies purchase,130,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00207,6/1/2025,BR02,D03,6300,V011,INV-V011-202501-0207,Electricity and utilities,660,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Electricity and utilities,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00216,6/1/2025,BR02,D03,6800,V021,INV-V021-202501-0216,Office supplies purchase,350,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00248,6/1/2025,BR03,D01,4000,,SI-202501-BR03-0248,Equipment sales,18820,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00279,6/1/2025,BR03,D01,5000,V001,INV-V001-202501-0279,Product inventory purchase,19290,Purchase,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00289,6/1/2025,BR03,D01,6500,V015,INV-V015-202501-0289,Freight and transport,1130,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00294,6/1/2025,BR03,D01,6700,V019,INV-V019-202501-0294,Software subscription,470,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6700,Software subscription,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00296,6/1/2025,BR03,D01,6800,V020,INV-V020-202501-0296,Printing and stationery,190,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00301,6/1/2025,BR03,D02,5100,V006,INV-V006-202501-0301,Installation labour cost,8220,Purchase,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Installation labour cost,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00326,6/1/2025,BR03,D03,6300,V010,INV-V010-202501-0326,Water and utility charges,1480,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Water and utility charges,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00387,6/1/2025,BR04,D01,4100,,SV-202501-BR04-0387,Maintenance service invoice,7140,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00411,6/1/2025,BR04,D01,6700,V019,INV-V019-202501-0411,Software subscription,1180,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6700,Software subscription,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00435,6/1/2025,BR04,D02,6800,V021,INV-V021-202501-0435,Printing and stationery,290,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00443,6/1/2025,BR04,D03,6300,V011,INV-V011-202501-0443,Water and utility charges,1110,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Water and utility charges,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00099,7/1/2025,BR01,D03,7200,V026,INV-V026-202501-0099,Accommodation and travel,320,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00121,7/1/2025,BR01,D04,7500,,INV-GEN-202501-0121,Minor administrative expense,420,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00123,7/1/2025,BR02,D01,4000,,SI-202501-BR02-0123,Business hardware sale,9370,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00153,7/1/2025,BR02,D01,5000,V004,INV-V004-202501-0153,Equipment procurement,8380,Purchase,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Equipment procurement,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00253,7/1/2025,BR03,D01,4000,,SI-202501-BR03-0253,Equipment sales,9290,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00287,7/1/2025,BR03,D01,6400,V013,INV-V013-202501-0287,Advertising services,1220,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Advertising services,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00377,7/1/2025,BR04,D01,4000,,SI-202501-BR04-0377,Equipment sales,24900,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00429,7/1/2025,BR04,D02,6500,V015,INV-V015-202501-0429,Delivery and courier,1190,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00473,7/1/2025,BR04,D04,7000,V024,INV-V024-202501-0473,Business insurance premium,590,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7000,Business insurance premium,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00023,8/1/2025,BR01,D01,4100,,SV-202501-BR01-0023,Installation service,9570,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00128,8/1/2025,BR02,D01,4000,,SI-202501-BR02-0128,Equipment sales,10360,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00147,8/1/2025,BR02,D01,4100,,SV-202501-BR02-0147,Maintenance service invoice,7300,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00268,8/1/2025,BR03,D01,4100,,SV-202501-BR03-0268,Technical support service,6920,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00269,8/1/2025,BR03,D01,4100,,SV-202501-BR03-0269,Installation service,8930,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00285,8/1/2025,BR03,D01,6400,V012,INV-V012-202501-0285,Promotional materials,1510,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Promotional materials,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00312,8/1/2025,BR03,D02,6600,V016,INV-V016-202501-0312,Routine maintenance,1590,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Routine maintenance,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00421,8/1/2025,BR04,D02,5100,V005,INV-V005-202501-0421,Installation labour cost,6750,Purchase,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Installation labour cost,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00426,8/1/2025,BR04,D02,6500,V014,INV-V014-202501-0426,Delivery and courier,1410,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00471,8/1/2025,BR04,D04,6900,V022,INV-V022-202501-0471,Legal and compliance service,810,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6900,Legal and compliance service,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00482,8/1/2025,BR04,D04,7500,,INV-GEN-202501-0482,Minor administrative expense,160,Expense,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00020,9/1/2025,BR01,D01,4000,,SI-202501-BR01-0020,Equipment sales,17920,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00024,9/1/2025,BR01,D01,4100,,SV-202501-BR01-0024,Installation service,12560,Revenue,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_01.xlsx,TXN-202501-00041,9/1/2025,BR01,D01,5000,V004,INV-V004-202501-0041,Product inventory purchase,32020,Purchase,actual_transactions_2025_01.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-01,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
