BudgetID,BranchID,DepartmentID,AccountCode,BudgetAmount,BudgetVersion,BudgetNotes,MonthKey,BudgetIDValidationFlag,BudgetAmountValidationFlag,BudgetVersionValidationFlag,MonthKeyValidationFlag,BranchValidationFlag,DepartmentValidationFlag,AccountValidationFlag,BudgetValidationStatus
BUD-202501-BR01-D01-4000,BR01,D01,4000,352000,Original Budget,Revenue profile; branch scale 1.00,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D02-7100,BR04,D02,7100,700,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D02-7200,BR04,D02,7200,1500,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6000,BR04,D03,6000,10900,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6100,BR04,D03,6100,2000,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6200,BR04,D03,6200,11700,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6300,BR04,D03,6300,3500,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6600,BR04,D03,6600,1800,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6700,BR04,D03,6700,1200,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6800,BR04,D03,6800,1300,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-6900,BR04,D03,6900,2300,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-7000,BR04,D03,7000,1700,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-7100,BR04,D03,7100,400,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-7200,BR04,D03,7200,500,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-7300,BR04,D03,7300,500,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-7400,BR04,D03,7400,5500,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D03-7500,BR04,D03,7500,700,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-6000,BR04,D04,6000,12500,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-6100,BR04,D04,6100,2300,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-6700,BR04,D04,6700,1400,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-6800,BR04,D04,6800,400,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-6900,BR04,D04,6900,1600,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-7000,BR04,D04,7000,600,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-7100,BR04,D04,7100,900,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-7200,BR04,D04,7200,600,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-7300,BR04,D04,7300,300,Original Budget,Fixed profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202501-BR04-D04-7500,BR04,D04,7500,500,Original Budget,Variable profile; branch scale 0.78,2025-01,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-4000,BR01,D01,4000,336000,Original Budget,Revenue profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-4100,BR01,D01,4100,100800,Original Budget,Revenue profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-4200,BR01,D01,4200,6700,Original Budget,Revenue profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-5000,BR01,D01,5000,201600,Original Budget,Revenue profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-6000,BR01,D01,6000,20000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-6100,BR01,D01,6100,3600,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-6400,BR01,D01,6400,7200,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-6500,BR01,D01,6500,4500,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-6700,BR01,D01,6700,1500,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-6800,BR01,D01,6800,700,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-7100,BR01,D01,7100,700,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D01-7200,BR01,D01,7200,2200,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-5100,BR01,D02,5100,40300,Original Budget,Revenue profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-6000,BR01,D02,6000,28000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-6100,BR01,D02,6100,5000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-6500,BR01,D02,6500,6300,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-6600,BR01,D02,6600,5400,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-6700,BR01,D02,6700,2000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-6800,BR01,D02,6800,600,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-7100,BR01,D02,7100,900,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D02-7200,BR01,D02,7200,1800,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6000,BR01,D03,6000,14000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6100,BR01,D03,6100,2500,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6200,BR01,D03,6200,15000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6300,BR01,D03,6300,4500,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6600,BR01,D03,6600,2200,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6700,BR01,D03,6700,1500,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6800,BR01,D03,6800,1600,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-6900,BR01,D03,6900,3000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-7000,BR01,D03,7000,2200,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-7100,BR01,D03,7100,400,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-7200,BR01,D03,7200,600,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-7300,BR01,D03,7300,600,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-7400,BR01,D03,7400,7000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D03-7500,BR01,D03,7500,900,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-6000,BR01,D04,6000,16000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-6100,BR01,D04,6100,2900,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-6700,BR01,D04,6700,1800,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-6800,BR01,D04,6800,500,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-6900,BR01,D04,6900,2000,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-7000,BR01,D04,7000,800,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-7100,BR01,D04,7100,1100,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-7200,BR01,D04,7200,700,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-7300,BR01,D04,7300,400,Original Budget,Fixed profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR01-D04-7500,BR01,D04,7500,600,Original Budget,Variable profile; branch scale 1.00,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-4000,BR02,D01,4000,194900,Original Budget,Revenue profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-4100,BR02,D01,4100,58500,Original Budget,Revenue profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-4200,BR02,D01,4200,3900,Original Budget,Revenue profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-5000,BR02,D01,5000,116900,Original Budget,Revenue profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-6000,BR02,D01,6000,11600,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-6100,BR02,D01,6100,2100,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-6400,BR02,D01,6400,4200,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-6500,BR02,D01,6500,2600,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-6700,BR02,D01,6700,900,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-6800,BR02,D01,6800,400,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-7100,BR02,D01,7100,400,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D01-7200,BR02,D01,7200,1300,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-5100,BR02,D02,5100,23400,Original Budget,Revenue profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-6000,BR02,D02,6000,16200,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-6100,BR02,D02,6100,2900,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-6500,BR02,D02,6500,3700,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-6600,BR02,D02,6600,3100,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-6700,BR02,D02,6700,1200,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-6800,BR02,D02,6800,400,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-7100,BR02,D02,7100,500,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D02-7200,BR02,D02,7200,1000,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6000,BR02,D03,6000,8100,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6100,BR02,D03,6100,1400,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6200,BR02,D03,6200,8700,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6300,BR02,D03,6300,2600,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6600,BR02,D03,6600,1300,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6700,BR02,D03,6700,900,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6800,BR02,D03,6800,900,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-6900,BR02,D03,6900,1700,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-7000,BR02,D03,7000,1300,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-7100,BR02,D03,7100,300,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-7200,BR02,D03,7200,400,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-7300,BR02,D03,7300,300,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-7400,BR02,D03,7400,4100,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D03-7500,BR02,D03,7500,500,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-6000,BR02,D04,6000,9300,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-6100,BR02,D04,6100,1700,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-6700,BR02,D04,6700,1000,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-6800,BR02,D04,6800,300,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-6900,BR02,D04,6900,1200,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-7000,BR02,D04,7000,500,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-7100,BR02,D04,7100,600,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-7200,BR02,D04,7200,400,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-7300,BR02,D04,7300,200,Original Budget,Fixed profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR02-D04-7500,BR02,D04,7500,400,Original Budget,Variable profile; branch scale 0.58,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-4000,BR03,D01,4000,241900,Original Budget,Revenue profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-4100,BR03,D01,4100,72600,Original Budget,Revenue profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-4200,BR03,D01,4200,4800,Original Budget,Revenue profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-5000,BR03,D01,5000,145200,Original Budget,Revenue profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-6000,BR03,D01,6000,14400,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-6100,BR03,D01,6100,2600,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-6400,BR03,D01,6400,5200,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-6500,BR03,D01,6500,3200,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-6700,BR03,D01,6700,1100,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-6800,BR03,D01,6800,500,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-7100,BR03,D01,7100,500,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D01-7200,BR03,D01,7200,1600,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-5100,BR03,D02,5100,29000,Original Budget,Revenue profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-6000,BR03,D02,6000,20200,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-6100,BR03,D02,6100,3600,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-6500,BR03,D02,6500,4500,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-6600,BR03,D02,6600,3900,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-6700,BR03,D02,6700,1400,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-6800,BR03,D02,6800,500,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-7100,BR03,D02,7100,600,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D02-7200,BR03,D02,7200,1300,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6000,BR03,D03,6000,10100,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6100,BR03,D03,6100,1800,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6200,BR03,D03,6200,10800,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6300,BR03,D03,6300,3200,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6600,BR03,D03,6600,1600,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6700,BR03,D03,6700,1100,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6800,BR03,D03,6800,1200,Original Budget,Variable profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-6900,BR03,D03,6900,2200,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
BUD-202502-BR03-D03-7000,BR03,D03,7000,1600,Original Budget,Fixed profile; branch scale 0.72,2025-02,Valid,Valid,Valid,Valid,Valid,Valid,Valid,Pass
